Date,Ticker,Open,High,Low,Close,Volume
2026-06-11,LTTS,3300.89990234375,3375.10009765625,3280.699951171875,3291.10009765625,57748
2026-06-12,LTTS,3318.0,3365.0,3287.60009765625,3351.10009765625,57940
2026-06-08,AUROPHARMA,1451.300048828125,1478.5,1445.9000244140625,1451.800048828125,506600
2026-06-09,AUROPHARMA,1451.800048828125,1469.0,1438.0,1449.0,1263926
2026-06-10,AUROPHARMA,1443.800048828125,1468.4000244140625,1437.0999755859375,1453.5999755859375,1123785
2026-06-11,AUROPHARMA,1458.0,1473.699951171875,1457.0999755859375,1464.0999755859375,625882
2026-06-12,AUROPHARMA,1479.0,1481.0,1462.5,1472.800048828125,669347
2026-06-08,SRF,2647.0,2690.300048828125,2610.39990234375,2674.39990234375,605925
2026-06-09,SRF,2674.89990234375,2733.60009765625,2673.0,2689.60009765625,463994
2026-06-10,SRF,2699.0,2754.800048828125,2699.0,2734.10009765625,482986
2026-06-11,SRF,2734.0,2734.0,2650.0,2658.39990234375,552102
2026-06-12,SRF,2696.699951171875,2748.0,2681.300048828125,2743.0,245864
2026-06-08,ASHOKLEY,140.6999969482422,142.42999267578125,140.30999755859375,141.02000427246094,28542451
2026-06-09,ASHOKLEY,141.75,144.3800048828125,141.02000427246094,143.8000030517578,24754008
2026-06-10,ASHOKLEY,145.10000610351562,145.3000030517578,141.0,141.5399932861328,15750037
2026-06-11,ASHOKLEY,140.89999389648438,140.89999389648438,138.02999877929688,138.5800018310547,20433240
2026-06-12,ASHOKLEY,143.22000122070312,153.4499969482422,142.6999969482422,152.4499969482422,69272916
2026-06-08,TIINDIA,3082.60009765625,3140.0,3026.0,3056.10009765625,761473
2026-06-09,TIINDIA,3072.60009765625,3170.10009765625,3060.10009765625,3105.5,776614
2026-06-10,TIINDIA,3127.0,3136.5,3030.5,3062.300048828125,211730
2026-06-11,TIINDIA,3060.300048828125,3074.699951171875,2962.0,2975.300048828125,250989
2026-06-12,TIINDIA,3000.0,3172.199951171875,3000.0,3141.800048828125,260594
2026-06-08,INFY,1152.559265415463,1175.26781631171,1151.5804465064052,1162.4453125,8631711
2026-06-09,INFY,1168.3182691086097,1168.3182691086097,1142.5754025403635,1155.300048828125,10984054
2026-06-10,INFY,1160.0999755859375,1171.4000244140625,1143.300048828125,1145.300048828125,8887626
2026-06-11,INFY,1129.699951171875,1133.699951171875,1109.0,1114.5999755859375,9372176
2026-06-12,INFY,1120.0,1123.300048828125,1111.5,1116.4000244140625,8075333
2026-06-08,SUNPHARMA,1780.699951171875,1803.5,1773.5,1788.800048828125,3098542
2026-06-09,SUNPHARMA,1787.699951171875,1796.5999755859375,1766.0999755859375,1779.0,3756570
2026-06-10,SUNPHARMA,1779.5999755859375,1797.5999755859375,1771.0,1786.4000244140625,1882009
2026-06-11,SUNPHARMA,1780.0,1805.0,1778.699951171875,1794.199951171875,1858093
2026-06-12,SUNPHARMA,1807.0,1814.5,1792.5,1807.699951171875,1243362
2026-06-08,ZYDUSLIFE,1080.0999755859375,1100.0,1076.199951171875,1087.5999755859375,830212
2026-06-09,ZYDUSLIFE,1087.5999755859375,1111.0,1085.5,1105.5999755859375,1299872
2026-06-10,ZYDUSLIFE,1109.5,1119.800048828125,1095.0999755859375,1098.300048828125,598159
2026-06-11,ZYDUSLIFE,1095.0,1110.4000244140625,1091.199951171875,1105.9000244140625,728343
2026-06-12,ZYDUSLIFE,1113.199951171875,1118.0,1101.699951171875,1104.699951171875,872151
2026-06-08,GLAXO,2154.699951171875,2189.89990234375,2142.0,2183.800048828125,84616
2026-06-09,GLAXO,2195.0,2216.0,2186.0,2194.699951171875,84767
2026-06-10,GLAXO,2204.800048828125,2210.0,2164.0,2174.89990234375,68793
2026-06-11,GLAXO,2165.0,2170.0,2096.0,2103.199951171875,238350
2026-06-12,GLAXO,2116.0,2131.89990234375,2088.10009765625,2121.5,357494
2026-06-08,DABUR,421.0,424.1499938964844,418.1499938964844,419.75,647231
2026-06-09,DABUR,422.0,427.0,420.3500061035156,426.1499938964844,915087
2026-06-10,DABUR,427.0,438.75,426.70001220703125,427.8999938964844,2288936
2026-06-11,DABUR,427.75,430.3999938964844,420.0,421.70001220703125,1689034
2026-06-12,DABUR,421.0,429.04998779296875,420.54998779296875,426.3999938964844,2569834
2026-06-08,KANSAINER,206.85000610351562,212.4499969482422,206.85000610351562,210.6699981689453,187899
2026-06-09,KANSAINER,211.0,211.99000549316406,207.4600067138672,209.72999572753906,209543
2026-06-10,KANSAINER,209.72999572753906,217.5,209.72999572753906,214.39999389648438,1088173
2026-06-11,KANSAINER,214.3000030517578,216.89999389648438,211.1199951171875,216.0399932861328,261708
2026-06-12,KANSAINER,220.5,220.5,213.60000610351562,216.5,246624
2026-06-08,INDUSINDBK,881.0,903.7000122070312,881.0,895.0499877929688,1864831
2026-06-09,INDUSINDBK,896.0499877929688,928.0,896.0499877929688,922.7999877929688,1694676
2026-06-10,INDUSINDBK,922.8499755859375,923.75,881.8499755859375,883.9500122070312,1993081
2026-06-11,INDUSINDBK,883.8499755859375,897.5999755859375,881.75,888.9500122070312,1768283
2026-06-12,INDUSINDBK,901.4500122070312,919.7000122070312,889.9500122070312,917.3499755859375,2663666
2026-06-08,CHOLAFIN,1475.0999755859375,1483.800048828125,1450.0,1456.0,1115497
2026-06-09,CHOLAFIN,1464.5999755859375,1500.0,1459.0999755859375,1495.4000244140625,1430472
2026-06-10,CHOLAFIN,1489.699951171875,1517.4000244140625,1466.199951171875,1472.5999755859375,1771871
2026-06-11,CHOLAFIN,1459.0,1473.300048828125,1449.300048828125,1454.9000244140625,1160022
2026-06-12,CHOLAFIN,1489.4000244140625,1577.5999755859375,1485.0,1568.0999755859375,3265447
2026-06-08,DLF,571.0,574.25,557.5,561.2999877929688,3320761
2026-06-09,DLF,564.0,577.0999755859375,563.0,575.1500244140625,2432848
2026-06-10,DLF,573.0,577.6500244140625,560.5999755859375,563.2000122070312,1260168
2026-06-11,DLF,560.9000244140625,565.7999877929688,555.5,563.0,1602495
